event_id,user_id,event_name,event_timestamp,device_type,country,plan_type
489,38,feature_use,2024-09-02 06:24:00,ios,AU,pro
490,38,login,2024-09-03 07:05:00,ios,AU,pro
491,38,login,2024-09-04 07:48:00,ios,AU,pro
492,38,login,2024-09-07 08:19:00,ios,AU,pro
493,38,feature_use,2024-09-10 08:30:00,ios,AU,pro
494,38,feature_use,2024-09-14 10:13:00,ios,AU,pro
495,38,feature_use,2024-09-15 10:32:00,ios,AU,pro
496,38,feature_use,2024-09-17 11:36:00,ios,AU,pro
497,38,feature_use,2024-09-22 12:21:00,ios,AU,pro
498,38,feature_use,2024-09-27 13:11:00,ios,AU,pro
499,38,login,2024-09-27 14:44:00,ios,AU,pro
500,38,feature_use,2024-10-02 16:12:00,ios,AU,pro
501,38,login,2024-10-04 17:40:00,ios,AU,pro
502,38,feature_use,2024-10-04 18:21:00,ios,AU,pro
503,38,feature_use,2024-10-07 19:33:00,ios,AU,pro
504,38,cancel,2024-10-12 20:05:00,ios,AU,pro
505,39,landing_page,2024-07-22 06:52:00,web,UK,
506,39,signup,2024-07-22 07:08:00,web,UK,free
507,39,verify_email,2024-07-22 07:46:00,web,UK,free
508,39,login,2024-07-22 07:54:00,web,UK,free
509,39,start_trial,2024-07-22 08:54:00,web,UK,basic
510,39,subscribe,2024-07-22 09:22:00,web,UK,pro
511,39,feature_use,2024-07-22 10:12:00,web,UK,pro
512,39,login,2024-07-23 10:41:00,web,UK,pro
513,39,feature_use,2024-07-23 11:15:00,web,UK,pro
514,39,login,2024-07-26 12:45:00,web,UK,pro
515,39,login,2024-07-26 12:56:00,web,UK,pro
516,39,login,2024-07-29 14:20:00,web,UK,pro
517,39,login,2024-08-01 14:51:00,web,UK,pro
518,39,login,2024-08-03 15:09:00,web,UK,pro
519,39,feature_use,2024-08-07 16:29:00,web,UK,pro
520,39,login,2024-08-09 17:51:00,web,UK,pro
521,39,login,2024-08-12 18:43:00,web,UK,pro
522,39,login,2024-08-17 20:30:00,web,UK,pro
523,39,feature_use,2024-08-20 21:54:00,web,UK,pro
524,39,feature_use,2024-08-23 22:16:00,web,UK,pro
525,39,feature_use,2024-08-25 23:58:00,web,UK,pro
526,39,cancel,2024-08-31 01:27:00,web,UK,pro
527,40,landing_page,2024-10-23 11:51:00,android,IN,
528,41,landing_page,2024-01-09 21:36:00,web,US,
529,42,landing_page,2024-08-07 13:03:00,android,US,
530,42,signup,2024-08-07 13:48:00,android,US,free
531,43,landing_page,2024-01-31 00:34:00,ios,IN,
532,43,signup,2024-01-31 01:08:00,ios,IN,free
533,43,verify_email,2024-01-31 01:16:00,ios,IN,free
534,43,login,2024-01-31 01:40:00,ios,IN,free
535,43,start_trial,2024-01-31 02:20:00,ios,IN,basic
536,43,subscribe,2024-01-31 03:20:00,ios,IN,pro
537,43,login,2024-01-31 03:54:00,ios,IN,pro
538,43,login,2024-02-03 05:02:00,ios,IN,pro
539,43,feature_use,2024-02-07 06:04:00,ios,IN,pro
540,43,login,2024-02-12 07:21:00,ios,IN,pro
541,43,login,2024-02-12 09:21:00,ios,IN,pro
542,44,landing_page,2024-08-24 01:31:00,android,CA,
543,45,landing_page,2024-01-08 21:25:00,android,AU,
544,45,signup,2024-01-08 21:52:00,android,AU,free
545,46,landing_page,2024-07-27 21:24:00,web,AU,
546,46,signup,2024-07-27 21:54:00,web,AU,free
547,46,verify_email,2024-07-27 22:44:00,web,AU,free
548,46,login,2024-07-27 23:12:00,web,AU,free
549,46,start_trial,2024-07-28 00:10:00,web,AU,basic
550,46,subscribe,2024-07-28 00:32:00,web,AU,pro
551,46,feature_use,2024-07-28 01:28:00,web,AU,pro
552,46,feature_use,2024-07-30 02:25:00,web,AU,pro
553,46,feature_use,2024-08-04 03:48:00,web,AU,pro
554,46,login,2024-08-09 04:59:00,web,AU,pro
555,46,feature_use,2024-08-11 06:59:00,web,AU,pro
556,46,login,2024-08-13 08:55:00,web,AU,pro
557,46,login,2024-08-13 10:31:00,web,AU,pro
558,46,login,2024-08-16 12:06:00,web,AU,pro
559,46,feature_use,2024-08-16 12:29:00,web,AU,pro
560,46,login,2024-08-17 13:24:00,web,AU,pro
561,46,login,2024-08-21 13:53:00,web,AU,pro
562,46,login,2024-08-25 15:07:00,web,AU,pro
563,46,login,2024-08-30 16:53:00,web,AU,pro
564,47,landing_page,2024-10-27 00:19:00,android,UK,
565,48,landing_page,2024-08-30 03:25:00,ios,AU,
566,48,signup,2024-08-30 03:49:00,ios,AU,free
567,48,verify_email,2024-08-30 04:36:00,ios,AU,free
568,48,login,2024-08-30 05:30:00,ios,AU,free
569,48,start_trial,2024-08-30 06:22:00,ios,AU,basic
570,48,login,2024-08-30 06:49:00,ios,AU,basic
571,48,feature_use,2024-08-31 07:52:00,ios,AU,basic
572,48,login,2024-09-04 08:07:00,ios,AU,basic
573,48,login,2024-09-05 09:25:00,ios,AU,basic
574,48,feature_use,2024-09-09 10:08:00,ios,AU,basic
575,48,login,2024-09-14 11:51:00,ios,AU,basic
576,48,feature_use,2024-09-18 13:27:00,ios,AU,basic
577,48,login,2024-09-22 14:42:00,ios,AU,basic
578,48,feature_use,2024-09-22 15:30:00,ios,AU,basic
579,48,login,2024-09-26 17:28:00,ios,AU,basic
580,48,login,2024-10-01 17:41:00,ios,AU,basic
581,48,login,2024-10-01 18:02:00,ios,AU,basic
582,48,feature_use,2024-10-02 19:40:00,ios,AU,basic
583,48,feature_use,2024-10-06 21:16:00,ios,AU,basic
584,48,login,2024-10-11 22:57:00,ios,AU,basic
585,48,login,2024-10-12 23:22:00,ios,AU,basic
586,48,login,2024-10-12 23:32:00,ios,AU,basic
587,49,landing_page,2024-06-15 05:32:00,ios,AU,
588,49,signup,2024-06-15 06:06:00,ios,AU,free
589,49,verify_email,2024-06-15 06:46:00,ios,AU,free
590,49,login,2024-06-15 07:12:00,ios,AU,free
591,49,start_trial,2024-06-15 08:02:00,ios,AU,basic
592,49,subscribe,2024-06-15 08:55:00,ios,AU,pro
593,49,login,2024-06-15 09:38:00,ios,AU,pro
594,49,login,2024-06-18 10:36:00,ios,AU,pro
595,49,login,2024-06-21 11:36:00,ios,AU,pro
596,49,feature_use,2024-06-25 11:51:00,ios,AU,pro
597,49,feature_use,2024-06-29 13:01:00,ios,AU,pro
598,49,feature_use,2024-07-01 13:45:00,ios,AU,pro
599,49,feature_use,2024-07-04 13:56:00,ios,AU,pro
600,49,feature_use,2024-07-05 14:56:00,ios,AU,pro
601,49,feature_use,2024-07-09 16:15:00,ios,AU,pro
602,49,feature_use,2024-07-09 16:51:00,ios,AU,pro
603,49,feature_use,2024-07-11 17:58:00,ios,AU,pro
604,49,feature_use,2024-07-15 18:30:00,ios,AU,pro
605,49,login,2024-07-15 18:57:00,ios,AU,pro
606,49,login,2024-07-17 20:54:00,ios,AU,pro
607,49,feature_use,2024-07-21 21:17:00,ios,AU,pro
608,49,login,2024-07-23 22:22:00,ios,AU,pro
609,49,login,2024-07-24 23:41:00,ios,AU,pro
610,49,cancel,2024-07-25 00:19:00,ios,AU,pro
611,50,landing_page,2024-09-16 08:08:00,android,US,
612,50,signup,2024-09-16 08:18:00,android,US,free
613,50,verify_email,2024-09-16 09:02:00,android,US,free
614,50,login,2024-09-16 09:58:00,android,US,free
615,50,start_trial,2024-09-16 10:54:00,android,US,basic
616,50,subscribe,2024-09-16 11:39:00,android,US,pro
617,50,login,2024-09-16 11:47:00,android,US,pro
618,50,login,2024-09-20 12:35:00,android,US,pro
619,50,login,2024-09-23 13:04:00,android,US,pro
620,50,feature_use,2024-09-27 13:53:00,android,US,pro
621,50,login,2024-10-01 15:36:00,android,US,pro
622,50,login,2024-10-01 16:52:00,android,US,pro
623,50,login,2024-10-01 17:24:00,android,US,pro
624,50,feature_use,2024-10-01 17:41:00,android,US,pro
625,51,landing_page,2024-07-24 10:10:00,ios,AU,
626,51,signup,2024-07-24 10:50:00,ios,AU,free
627,51,verify_email,2024-07-24 11:05:00,ios,AU,free
628,51,login,2024-07-24 11:12:00,ios,AU,free
629,51,start_trial,2024-07-24 11:34:00,ios,AU,basic
630,51,feature_use,2024-07-24 11:40:00,ios,AU,basic
631,51,feature_use,2024-07-28 12:16:00,ios,AU,basic
632,51,feature_use,2024-08-02 14:04:00,ios,AU,basic
633,51,login,2024-08-02 15:11:00,ios,AU,basic
634,51,feature_use,2024-08-06 16:35:00,ios,AU,basic
635,51,feature_use,2024-08-08 17:19:00,ios,AU,basic
636,51,feature_use,2024-08-10 18:18:00,ios,AU,basic
637,51,feature_use,2024-08-11 19:15:00,ios,AU,basic
638,51,feature_use,2024-08-11 20:52:00,ios,AU,basic
639,51,login,2024-08-13 22:42:00,ios,AU,basic
640,51,login,2024-08-13 23:42:00,ios,AU,basic
641,51,login,2024-08-17 00:27:00,ios,AU,basic
642,51,login,2024-08-19 01:24:00,ios,AU,basic
643,51,login,2024-08-22 01:56:00,ios,AU,basic
644,51,login,2024-08-24 02:54:00,ios,AU,basic
645,52,landing_page,2024-10-19 06:03:00,ios,CA,
646,52,signup,2024-10-19 06:19:00,ios,CA,free
647,52,verify_email,2024-10-19 06:33:00,ios,CA,free
648,52,login,2024-10-19 07:30:00,ios,CA,free
649,52,start_trial,2024-10-19 08:14:00,ios,CA,basic
650,52,subscribe,2024-10-19 08:58:00,ios,CA,pro
651,52,feature_use,2024-10-19 09:40:00,ios,CA,pro
652,52,feature_use,2024-10-23 11:04:00,ios,CA,pro
653,52,login,2024-10-28 12:53:00,ios,CA,pro
654,52,login,2024-11-02 13:09:00,ios,CA,pro
655,52,login,2024-11-04 14:27:00,ios,CA,pro
656,52,login,2024-11-05 15:40:00,ios,CA,pro
657,52,login,2024-11-09 16:53:00,ios,CA,pro
658,52,login,2024-11-11 17:47:00,ios,CA,pro
659,52,feature_use,2024-11-11 18:42:00,ios,CA,pro
660,52,cancel,2024-11-16 19:11:00,ios,CA,pro
661,53,landing_page,2024-03-25 00:16:00,android,AU,
662,53,signup,2024-03-25 00:38:00,android,AU,free
663,54,landing_page,2024-06-21 09:47:00,web,IN,
664,54,signup,2024-06-21 10:34:00,web,IN,free
665,54,verify_email,2024-06-21 10:56:00,web,IN,free
666,54,login,2024-06-21 11:29:00,web,IN,free
667,54,start_trial,2024-06-21 12:05:00,web,IN,basic
668,54,subscribe,2024-06-21 12:45:00,web,IN,pro
669,54,login,2024-06-21 13:45:00,web,IN,pro
670,54,login,2024-06-21 14:10:00,web,IN,pro
671,54,feature_use,2024-06-21 15:01:00,web,IN,pro
672,54,login,2024-06-26 15:42:00,web,IN,pro
673,54,login,2024-06-28 16:23:00,web,IN,pro
674,54,login,2024-06-29 17:35:00,web,IN,pro
675,54,login,2024-07-03 18:26:00,web,IN,pro
676,54,login,2024-07-06 19:26:00,web,IN,pro
677,54,feature_use,2024-07-11 20:16:00,web,IN,pro
678,54,feature_use,2024-07-16 21:24:00,web,IN,pro
679,54,feature_use,2024-07-18 22:27:00,web,IN,pro
680,54,login,2024-07-22 23:48:00,web,IN,pro
681,54,login,2024-07-28 00:40:00,web,IN,pro
682,54,feature_use,2024-08-02 01:57:00,web,IN,pro
683,54,feature_use,2024-08-05 03:09:00,web,IN,pro
684,54,login,2024-08-09 04:39:00,web,IN,pro
685,54,login,2024-08-11 05:04:00,web,IN,pro
686,54,login,2024-08-13 06:30:00,web,IN,pro
687,54,feature_use,2024-08-13 07:31:00,web,IN,pro
688,54,feature_use,2024-08-13 08:45:00,web,IN,pro
689,54,cancel,2024-08-15 10:22:00,web,IN,pro
690,55,landing_page,2024-06-15 04:05:00,ios,US,
691,55,signup,2024-06-15 04:57:00,ios,US,free
692,55,verify_email,2024-06-15 05:39:00,ios,US,free
693,55,login,2024-06-15 06:13:00,ios,US,free
694,55,start_trial,2024-06-15 06:35:00,ios,US,basic
695,55,feature_use,2024-06-15 07:14:00,ios,US,basic
696,55,login,2024-06-15 08:18:00,ios,US,basic
697,55,feature_use,2024-06-16 08:42:00,ios,US,basic
698,55,login,2024-06-20 10:38:00,ios,US,basic
699,55,feature_use,2024-06-20 11:00:00,ios,US,basic
700,55,login,2024-06-22 11:20:00,ios,US,basic
701,55,feature_use,2024-06-23 11:52:00,ios,US,basic
702,55,login,2024-06-25 12:23:00,ios,US,basic
703,55,feature_use,2024-06-27 12:35:00,ios,US,basic
704,55,login,2024-06-29 14:20:00,ios,US,basic
705,55,feature_use,2024-07-03 14:59:00,ios,US,basic
706,55,login,2024-07-07 16:53:00,ios,US,basic
707,55,login,2024-07-10 18:02:00,ios,US,basic
708,56,landing_page,2024-09-08 02:27:00,web,US,
709,56,signup,2024-09-08 03:23:00,web,US,free
710,56,verify_email,2024-09-08 04:00:00,web,US,free
711,56,login,2024-09-08 04:18:00,web,US,free
712,56,start_trial,2024-09-08 04:34:00,web,US,basic
713,56,subscribe,2024-09-08 05:03:00,web,US,pro
714,56,feature_use,2024-09-08 05:35:00,web,US,pro
715,56,feature_use,2024-09-12 06:09:00,web,US,pro
716,56,login,2024-09-12 07:19:00,web,US,pro
717,56,feature_use,2024-09-15 08:14:00,web,US,pro
718,56,feature_use,2024-09-16 08:50:00,web,US,pro
719,56,login,2024-09-17 10:13:00,web,US,pro
720,56,feature_use,2024-09-19 11:25:00,web,US,pro
721,56,feature_use,2024-09-19 12:08:00,web,US,pro
722,56,feature_use,2024-09-20 12:30:00,web,US,pro
723,56,feature_use,2024-09-22 13:57:00,web,US,pro
724,56,feature_use,2024-09-22 14:40:00,web,US,pro
725,56,login,2024-09-26 16:18:00,web,US,pro
726,56,login,2024-09-27 18:16:00,web,US,pro
727,56,feature_use,2024-09-28 19:04:00,web,US,pro
728,56,login,2024-10-03 20:54:00,web,US,pro
729,56,cancel,2024-10-08 22:38:00,web,US,pro
730,57,landing_page,2024-02-20 17:46:00,ios,AU,
731,57,signup,2024-02-20 18:14:00,ios,AU,free
732,57,verify_email,2024-02-20 18:52:00,ios,AU,free
733,57,login,2024-02-20 19:30:00,ios,AU,free
734,57,start_trial,2024-02-20 19:49:00,ios,AU,basic
735,57,feature_use,2024-02-20 20:11:00,ios,AU,basic
736,57,feature_use,2024-02-25 21:20:00,ios,AU,basic
737,57,login,2024-02-28 22:42:00,ios,AU,basic
738,57,login,2024-02-28 23:52:00,ios,AU,basic
739,57,login,2024-03-02 00:47:00,ios,AU,basic
740,57,feature_use,2024-03-03 01:21:00,ios,AU,basic
741,57,feature_use,2024-03-06 02:29:00,ios,AU,basic
742,57,feature_use,2024-03-06 04:01:00,ios,AU,basic
743,57,feature_use,2024-03-11 04:21:00,ios,AU,basic
744,57,feature_use,2024-03-12 06:05:00,ios,AU,basic
745,57,login,2024-03-17 06:50:00,ios,AU,basic
746,57,login,2024-03-18 07:00:00,ios,AU,basic
747,57,login,2024-03-21 08:17:00,ios,AU,basic
748,57,login,2024-03-24 08:55:00,ios,AU,basic
749,57,feature_use,2024-03-29 09:53:00,ios,AU,basic
750,57,feature_use,2024-04-01 11:21:00,ios,AU,basic
751,57,login,2024-04-04 12:28:00,ios,AU,basic
752,57,login,2024-04-08 13:14:00,ios,AU,basic
753,57,login,2024-04-12 14:01:00,ios,AU,basic
754,57,feature_use,2024-04-16 14:23:00,ios,AU,basic
755,58,landing_page,2024-08-21 17:20:00,web,CA,
756,58,signup,2024-08-21 17:32:00,web,CA,free
757,58,verify_email,2024-08-21 17:49:00,web,CA,free
758,58,login,2024-08-21 18:13:00,web,CA,free
759,58,start_trial,2024-08-21 18:21:00,web,CA,basic
760,58,subscribe,2024-08-21 18:44:00,web,CA,pro
761,58,feature_use,2024-08-21 19:31:00,web,CA,pro
762,58,feature_use,2024-08-26 20:28:00,web,CA,pro
763,58,feature_use,2024-08-31 21:55:00,web,CA,pro
764,58,login,2024-08-31 22:29:00,web,CA,pro
765,58,login,2024-09-05 22:43:00,web,CA,pro
766,58,login,2024-09-10 23:13:00,web,CA,pro
767,58,login,2024-09-16 00:57:00,web,CA,pro
768,58,login,2024-09-21 01:10:00,web,CA,pro
769,58,login,2024-09-24 03:04:00,web,CA,pro
770,58,feature_use,2024-09-26 04:48:00,web,CA,pro
771,58,login,2024-09-26 05:24:00,web,CA,pro
772,58,feature_use,2024-09-30 05:53:00,web,CA,pro
773,58,feature_use,2024-10-04 07:36:00,web,CA,pro
774,58,feature_use,2024-10-07 09:34:00,web,CA,pro
775,58,login,2024-10-07 10:03:00,web,CA,pro
776,59,landing_page,2024-07-29 19:05:00,ios,IN,
777,59,signup,2024-07-29 19:33:00,ios,IN,free
778,59,verify_email,2024-07-29 20:30:00,ios,IN,free
779,59,login,2024-07-29 20:56:00,ios,IN,free
780,59,start_trial,2024-07-29 21:55:00,ios,IN,basic
781,59,subscribe,2024-07-29 22:00:00,ios,IN,pro
782,59,login,2024-07-29 22:26:00,ios,IN,pro
783,59,login,2024-08-03 23:59:00,ios,IN,pro
784,59,feature_use,2024-08-04 00:23:00,ios,IN,pro
785,59,login,2024-08-04 02:22:00,ios,IN,pro
786,59,feature_use,2024-08-09 03:45:00,ios,IN,pro
787,59,feature_use,2024-08-11 05:13:00,ios,IN,pro
788,59,feature_use,2024-08-14 06:12:00,ios,IN,pro
789,59,login,2024-08-17 07:22:00,ios,IN,pro
790,59,feature_use,2024-08-18 07:56:00,ios,IN,pro
791,59,login,2024-08-21 09:26:00,ios,IN,pro
792,60,landing_page,2024-10-22 00:17:00,web,IN,
793,60,signup,2024-10-22 00:34:00,web,IN,free
794,60,verify_email,2024-10-22 01:22:00,web,IN,free
795,60,login,2024-10-22 01:39:00,web,IN,free
796,60,start_trial,2024-10-22 01:45:00,web,IN,basic
797,60,login,2024-10-22 01:54:00,web,IN,basic
798,60,feature_use,2024-10-25 02:47:00,web,IN,basic
799,60,feature_use,2024-10-25 03:10:00,web,IN,basic
800,60,login,2024-10-27 05:04:00,web,IN,basic
801,60,login,2024-10-27 05:50:00,web,IN,basic
802,60,feature_use,2024-11-01 07:40:00,web,IN,basic
803,60,login,2024-11-04 08:10:00,web,IN,basic
804,60,feature_use,2024-11-04 09:24:00,web,IN,basic
805,60,feature_use,2024-11-07 10:33:00,web,IN,basic
806,60,feature_use,2024-11-08 11:43:00,web,IN,basic
807,60,login,2024-11-12 12:11:00,web,IN,basic
808,60,login,2024-11-12 13:02:00,web,IN,basic
809,60,feature_use,2024-11-17 13:29:00,web,IN,basic
810,61,landing_page,2024-02-01 22:33:00,android,UK,
811,61,signup,2024-02-01 22:57:00,android,UK,free
812,62,landing_page,2024-07-30 07:04:00,ios,CA,
813,63,landing_page,2024-04-16 06:09:00,ios,IN,
814,63,signup,2024-04-16 06:15:00,ios,IN,free
815,64,landing_page,2024-07-10 02:56:00,android,IN,
816,64,signup,2024-07-10 03:28:00,android,IN,free
817,64,verify_email,2024-07-10 04:08:00,android,IN,free
818,64,login,2024-07-10 04:16:00,android,IN,free
819,64,start_trial,2024-07-10 04:28:00,android,IN,basic
820,64,feature_use,2024-07-10 04:47:00,android,IN,basic
821,64,login,2024-07-13 05:11:00,android,IN,basic
822,64,login,2024-07-14 05:46:00,android,IN,basic
823,64,login,2024-07-16 06:11:00,android,IN,basic
824,64,login,2024-07-19 07:35:00,android,IN,basic
825,64,login,2024-07-19 09:20:00,android,IN,basic
826,64,feature_use,2024-07-23 10:53:00,android,IN,basic
827,65,landing_page,2024-09-02 05:47:00,android,IN,
828,65,signup,2024-09-02 05:58:00,android,IN,free
829,66,landing_page,2024-05-23 18:37:00,android,US,
830,66,signup,2024-05-23 19:33:00,android,US,free
831,67,landing_page,2024-03-26 17:49:00,web,AU,
832,67,signup,2024-03-26 18:12:00,web,AU,free
833,67,verify_email,2024-03-26 18:47:00,web,AU,free
834,67,login,2024-03-26 19:47:00,web,AU,free
835,67,start_trial,2024-03-26 20:43:00,web,AU,basic
836,67,login,2024-03-26 21:23:00,web,AU,basic
837,67,login,2024-03-26 22:13:00,web,AU,basic
838,67,login,2024-03-29 22:31:00,web,AU,basic
839,67,feature_use,2024-04-02 23:55:00,web,AU,basic
840,67,login,2024-04-03 01:08:00,web,AU,basic
841,67,login,2024-04-03 01:36:00,web,AU,basic
842,67,login,2024-04-06 03:23:00,web,AU,basic
843,67,feature_use,2024-04-08 05:02:00,web,AU,basic
844,67,login,2024-04-12 05:43:00,web,AU,basic
845,67,feature_use,2024-04-15 06:36:00,web,AU,basic
846,67,login,2024-04-17 08:18:00,web,AU,basic
847,67,login,2024-04-18 09:37:00,web,AU,basic
848,67,login,2024-04-22 09:58:00,web,AU,basic
849,67,login,2024-04-27 11:11:00,web,AU,basic
850,68,landing_page,2024-08-09 18:59:00,android,IN,
851,68,signup,2024-08-09 19:39:00,android,IN,free
852,68,verify_email,2024-08-09 20:37:00,android,IN,free
853,68,login,2024-08-09 21:01:00,android,IN,free
854,68,start_trial,2024-08-09 21:58:00,android,IN,basic
855,68,feature_use,2024-08-09 22:30:00,android,IN,basic
856,68,feature_use,2024-08-14 22:50:00,android,IN,basic
857,68,login,2024-08-17 23:19:00,android,IN,basic
858,68,login,2024-08-23 01:18:00,android,IN,basic
859,68,feature_use,2024-08-23 02:40:00,android,IN,basic
860,68,login,2024-08-23 04:25:00,android,IN,basic
861,68,login,2024-08-23 06:01:00,android,IN,basic
862,68,login,2024-08-24 07:11:00,android,IN,basic
863,68,feature_use,2024-08-27 08:22:00,android,IN,basic
864,68,feature_use,2024-08-29 09:26:00,android,IN,basic
865,68,login,2024-09-02 11:04:00,android,IN,basic
866,68,login,2024-09-05 12:12:00,android,IN,basic
867,68,login,2024-09-06 13:24:00,android,IN,basic
868,68,feature_use,2024-09-11 14:38:00,android,IN,basic
869,68,login,2024-09-14 16:08:00,android,IN,basic
870,68,login,2024-09-14 17:50:00,android,IN,basic
871,69,landing_page,2024-06-15 14:09:00,android,CA,
872,70,landing_page,2024-09-12 05:14:00,ios,CA,
873,71,landing_page,2024-02-09 14:13:00,android,UK,
874,71,signup,2024-02-09 15:06:00,android,UK,free
875,71,verify_email,2024-02-09 15:19:00,android,UK,free
876,71,login,2024-02-09 16:10:00,android,UK,free
877,71,start_trial,2024-02-09 16:57:00,android,UK,basic
878,71,feature_use,2024-02-09 17:35:00,android,UK,basic
879,71,login,2024-02-14 18:44:00,android,UK,basic
880,71,feature_use,2024-02-15 20:42:00,android,UK,basic
881,72,landing_page,2024-06-28 19:32:00,ios,CA,
882,72,signup,2024-06-28 20:13:00,ios,CA,free
883,72,verify_email,2024-06-28 20:32:00,ios,CA,free
884,72,login,2024-06-28 20:39:00,ios,CA,free
885,72,start_trial,2024-06-28 21:11:00,ios,CA,basic
886,72,login,2024-06-28 21:59:00,ios,CA,basic
887,72,feature_use,2024-07-01 22:43:00,ios,CA,basic
888,72,login,2024-07-04 00:40:00,ios,CA,basic
889,72,login,2024-07-06 01:10:00,ios,CA,basic
890,72,feature_use,2024-07-06 02:10:00,ios,CA,basic
891,72,feature_use,2024-07-07 03:06:00,ios,CA,basic
892,72,feature_use,2024-07-12 04:07:00,ios,CA,basic
893,72,feature_use,2024-07-16 05:09:00,ios,CA,basic
894,72,login,2024-07-21 06:00:00,ios,CA,basic
895,72,feature_use,2024-07-23 06:12:00,ios,CA,basic
896,73,landing_page,2024-09-21 18:25:00,ios,UK,
897,73,signup,2024-09-21 18:34:00,ios,UK,free
898,73,verify_email,2024-09-21 19:24:00,ios,UK,free
899,73,login,2024-09-21 20:08:00,ios,UK,free
900,73,start_trial,2024-09-21 20:43:00,ios,UK,basic
901,73,subscribe,2024-09-21 21:42:00,ios,UK,pro
902,73,login,2024-09-21 22:03:00,ios,UK,pro
903,73,login,2024-09-24 23:28:00,ios,UK,pro
904,73,login,2024-09-25 00:54:00,ios,UK,pro
905,73,feature_use,2024-09-25 02:11:00,ios,UK,pro
906,73,feature_use,2024-09-26 03:29:00,ios,UK,pro
907,73,feature_use,2024-09-28 03:43:00,ios,UK,pro
